ring_id,fiber_id,x,y,d,disp
14,45,-425.49939643213435,96.1286083238287,35.3,3
14,46,406.99947178502833,128.17149374647343,35.3,3
14,47,-406.99947178492863,128.17149374647323,35.3,3
14,48,388.4995405897988,160.21438329336615,35.3,3
14,49,-388.4995405897903,160.21438329336576,35.3,3
14,50,369.9996031441079,192.2572746446092,35.3,3
14,51,-369.9996031440529,192.25727464460934,35.3,3
14,52,351.4996597456137,224.3001654803315,35.3,3
14,53,-351.49965974559956,224.30016548033157,35.3,3
14,54,332.9997106919524,256.3430534806547,35.3,3
14,55,-332.999710691947,256.3430534806545,35.3,3
14,56,314.4997562807422,288.3859363256848,35.3,3
14,57,-314.4997562806119,288.38593632568444,35.3,3
14,58,295.9997968096714,320.42881169559206,35.3,3
14,59,-295.99979680966055,320.42881169559195,35.3,3
14,60,277.4998325762948,352.4716772704152,35.3,3
14,61,-277.4998325762433,352.4716772704151,35.3,3
14,62,258.9998638782891,384.51453073031007,35.3,3
14,63,-258.9998638782433,384.51453073030996,35.3,3
14,64,240.499891013332,416.5573697554691,35.3,3
14,65,203.49993397300545,416.5574501779598,35.3,3
14,66,166.49996383645757,416.55751719678346,35.3,3
14,67,129.4999829847843,416.55757081185624,35.3,3
14,68,92.49999379911162,416.5576110231157,35.3,3
14,69,55.49999866060733,416.55763783066595,35.3,3
14,70,18.499999950391903,416.5576512344313,35.3,3
14,71,-18.49999995026261,416.5576512344312,35.3,3
14,72,-55.49999866072095,416.55763783066595,35.3,3
14,73,-92.49999379914668,416.5576110231157,35.3,3
14,74,-129.49998298485644,416.5575708118561,35.3,3
14,75,-166.4999638364341,416.5575171967835,35.3,3
14,76,-203.49993397301307,416.55745017795977,35.3,3
14,77,-240.49989101336047,416.5573697554688,35.3,3
15,0,258.99986387828113,-448.6000981997445,35.3,3
15,1,221.9999142790495,-448.6001920259967,35.3,3
15,2,184.99995039293233,-448.60027141733957,35.3,3
15,3,147.9999746011801,-448.6003363740069,35.3,3
15,4,110.99998928486896,-448.6003868958572,35.3,3
15,5,73.99999682513752,-448.60042298286544,35.3,3
15,6,36.9999996031435,-448.6004446351587,35.3,3
15,7,5.493779736595178E-14,-448.6004518526102,35.3,3
15,8,-36.9999996031917,-448.6004446351587,35.3,3
15,9,-73.99999682515045,-448.60042298286544,35.3,3
15,10,-110.9999892848265,-448.60038689585724,35.3,3
15,11,-147.99997460098695,-448.60033637400704,35.3,3
15,12,-184.9999503927652,-448.6002714173398,35.3,3
15,13,-221.9999142791115,-448.6001920259968,35.3,3
15,14,-258.9998638782433,-448.60009819974425,35.3,3
15,15,277.4998325763169,-416.5572759292922,35.3,3
15,16,-277.4998325762433,-416.5572759292923,35.3,3
15,17,295.99979680963264,-384.5144379351126,35.3,3
15,18,-295.99979680966055,-384.5144379351126,35.3,3
15,19,314.49975628074975,-352.4715865373051,35.3,3
15,20,-314.4997562806119,-352.47158653730514,35.3,3
15,21,332.99971069195055,-320.42872405562997,35.3,3
15,22,-332.999710691947,-320.42872405563014,35.3,3
15,23,351.4996597455859,-288.3858528099584,35.3,3
15,24,-351.49965974559956,-288.3858528099584,35.3,3
15,25,369.99960314412687,-256.3429751202521,35.3,3
15,26,-369.9996031440529,-256.34297512025205,35.3,3
15,27,388.4995405898213,-224.30009330629255,35.3,3
15,28,-388.4995405897903,-224.30009330629284,35.3,3
15,29,406.9994717850469,-192.25720968797722,35.3,3
15,30,-406.99947178492863,-192.25720968797756,35.3,3
15,31,425.4993964321439,-160.21432658518214,35.3,3
15,32,-425.49939643213435,-160.21432658518233,35.3,3
15,33,443.9993142336176,-128.1714463178364,35.3,3
15,34,-443.99931423370754,-128.17144631783623,35.3,3
15,35,462.4992248917041,-96.1285712057649,35.3,3
15,36,-462.49922489176504,-96.1285712057648,35.3,3
15,37,480.9991281087761,-64.08570356885008,35.3,3
15,38,-480.9991281087902,-64.0857035688504,35.3,3
15,39,499.499023587334,-32.04284572697622,35.3,3
15,40,-499.4990235872664,-32.04284572697656,35.3,3
15,41,517.9989110294603,1.2661755161927064E-11,35.3,3
15,42,-517.9989110293103,1.2534882153616301E-11,35.3,3
15,43,499.499023587334,32.04284572700154,35.3,3
15,44,-499.4990235872664,32.042845727001634,35.3,3
15,45,480.9991281087761,64.08570356887552,35.3,3
15,46,-480.9991281087902,64.08570356887591,35.3,3
15,47,462.4992248917041,96.12857120579041,35.3,3
15,48,-462.49922489176504,96.12857120578988,35.3,3
15,49,443.9993142336176,128.17144631786175,35.3,3
15,50,-443.99931423370754,128.17144631786175,35.3,3
15,51,425.4993964321439,160.21432658520752,35.3,3
15,52,-425.49939643213435,160.2143265852074,35.3,3
15,53,406.9994717850468,192.25720968800255,35.3,3
15,54,-406.99947178492863,192.25720968800232,35.3,3
15,55,388.4995405898213,224.30009330631782,35.3,3
15,56,-388.4995405897903,224.3000933063179,35.3,3
15,57,369.99960314412687,256.34297512027734,35.3,3
15,58,-369.9996031440529,256.34297512027734,35.3,3
15,59,351.4996597455858,288.3858528099838,35.3,3
15,60,-351.49965974559956,288.3858528099841,35.3,3
15,61,332.9997106919506,320.42872405565515,35.3,3
15,62,-332.999710691947,320.4287240556549,35.3,3
15,63,314.49975628074975,352.4715865373303,35.3,3
15,64,-314.4997562806119,352.4715865373303,35.3,3
15,65,295.99979680963264,384.5144379351377,35.3,3
15,66,-295.99979680966055,384.51443793513766,35.3,3
15,67,277.4998325763167,416.55727592931765,35.3,3
15,68,-277.4998325762433,416.55727592931777,35.3,3
15,69,258.99986387828096,448.60009819976966,35.3,3
15,70,221.99991427904936,448.60019202602206,35.3,3
15,71,184.99995039293213,448.600271417365,35.3,3
15,72,147.99997460117973,448.6003363740323,35.3,3
15,73,110.99998928486853,448.60038689588254,35.3,3
15,74,73.99999682513756,448.6004229828907,35.3,3
15,75,36.99999960314341,448.60044463518386,35.3,3
15,76,0.0,448.6004518526102,35.3,3
15,77,-36.9999996031917,448.60044463518386,35.3,3
15,78,-73.99999682515045,448.6004229828907,35.3,3
15,79,-110.9999892848265,448.60038689588254,35.3,3
15,80,-147.99997460098695,448.6003363740323,35.3,3
15,81,-184.9999503927652,448.600271417365,35.3,3
15,82,-221.9999142791115,448.60019202602183,35.3,3
15,83,-258.9998638782433,448.6000981997694,35.3,3
16,0,277.49983257627906,-480.64279416600766,35.3,3
16,1,240.49989101334302,-480.6429024268919,35.3,3
16,2,203.4999339730115,-480.64299522194125,35.3,3
16,3,166.49996383647132,-480.6430725512737,35.3,3
16,4,129.49998298479224,-480.64313441472507,35.3,3
16,5,92.49999379911183,-480.6431808122423,35.3,3
16,6,55.499998660603524,-480.64321174395496,35.3,3
16,7,18.499999950392834,-480.6432272098695,35.3,3
16,8,-18.49999995026261,-480.6432272098695,35.3,3
16,9,-55.49999866053775,-480.64321174395496,35.3,3
16,10,-92.49999379914668,-480.6431808122423,35.3,3
16,11,-129.49998298485644,-480.6431344147252,35.3,3
16,12,-166.4999638364341,-480.6430725512738,35.3,3
16,13,-203.49993397301307,-480.6429952219415,35.3,3
16,14,-240.49989101336047,-480.6429024268919,35.3,3
16,15,-277.4998325762433,-480.64279416600755,35.3,3
16,16,295.9997968096625,-448.5999899389042,35.3,3
16,17,-295.99979680966055,-448.5999899389044,35.3,3
16,18,314.49975628075055,-416.557168699375,35.3,3
16,19,-314.4997562806119,-416.5571686993753,35.3,3
16,20,332.99971069199904,-384.5143327674059,35.3,3
16,21,-332.999710691947,-384.5143327674059,35.3,3
16,22,351.49965974567607,-352.4714844627398,35.3,3
16,23,-351.49965974559956,-352.47148446273985,35.3,3
16,24,369.99960314411123,-320.4286261052312,35.3,3
16,25,-369.9996031440529,-320.42862610523133,35.3,3
16,26,388.49954058977255,-288.38576001485643,35.3,3
16,27,-388.4995405897903,-288.3857600148565,35.3,3
16,28,406.99947178504294,-256.3428885114864,35.3,3
16,29,-406.99947178492863,-256.3428885114863,35.3,3
16,30,425.49939643219534,-224.30001391493045,35.3,3
16,31,-425.49939643213435,-224.30001391493036,35.3,3
16,32,443.9993142335898,-192.25713854507322,35.3,3
16,33,-443.99931423370754,-192.25713854507342,35.3,3
16,34,462.49922489169444,-160.2142647218365,35.3,3
16,35,-462.49922489176504,-160.2142647218362,35.3,3
16,36,480.99912810886826,-128.17139476507668,35.3,3
16,37,-480.9991281087902,-128.17139476507649,35.3,3
16,38,499.4990235873355,-96.12853099462673,35.3,3
16,39,-499.4990235872664,-96.12853099462662,35.3,3
16,40,517.9989110294915,-64.08567573037863,35.3,3
16,41,-517.9989110293103,-64.0856757303792,35.3,3
16,42,536.4987901378566,-32.042831292217684,35.3,3
16,43,-536.4987901377717,-32.04283129221804,35.3,3
16,44,554.9986606146427,1.2664014842690925E-11,35.3,3
16,45,-554.9986606145843,1.2528079540067229E-11,35.3,3
16,46,536.4987901378566,32.042831292243115,35.3,3
16,47,-536.4987901377717,32.04283129224311,35.3,3
16,48,517.9989110294915,64.08567573040396,35.3,3
16,49,-517.9989110293103,64.08567573040429,35.3,3
16,50,499.4990235873355,96.12853099465215,35.3,3
16,51,-499.4990235872664,96.12853099465214,35.3,3
16,52,480.99912810886826,128.17139476510204,35.3,3
16,53,-480.9991281087902,128.1713947651016,35.3,3
16,54,462.49922489169444,160.21426472186192,35.3,3
16,55,-462.49922489176504,160.21426472186215,35.3,3
16,56,443.9993142335897,192.25713854509863,35.3,3
16,57,-443.99931423370754,192.25713854509854,35.3,3
16,58,425.49939643219534,224.3000139149557,35.3,3
16,59,-425.49939643213435,224.30001391495546,35.3,3
16,60,406.99947178504294,256.3428885115118,35.3,3
16,61,-406.99947178492863,256.34288851151143,35.3,3
16,62,388.4995405897725,288.3857600148818,35.3,3
16,63,-388.4995405897903,288.38576001488195,35.3,3
16,64,369.9996031441111,320.42862610525657,35.3,3
16,65,-369.9996031440529,320.4286261052564,35.3,3
16,66,351.49965974567596,352.47148446276503,35.3,3
16,67,-351.49965974559956,352.471484462765,35.3,3
16,68,332.9997106919988,384.5143327674313,35.3,3
16,69,-332.999710691947,384.5143327674313,35.3,3
16,70,314.49975628075015,416.5571686994006,35.3,3
16,71,-314.4997562806119,416.5571686994006,35.3,3
16,72,295.99979680966214,448.5999899389295,35.3,3
16,73,-295.99979680966055,448.5999899389295,35.3,3
16,74,277.49983257627883,480.642794166033,35.3,3
16,75,240.49989101334282,480.6429024269172,35.3,3
16,76,203.4999339730115,480.64299522196654,35.3,3
16,77,166.49996383647115,480.643072551299,35.3,3
16,78,129.4999829847922,480.64313441475025,35.3,3
16,79,92.49999379911218,480.6431808122675,35.3,3
16,80,55.49999866060343,480.64321174398003,35.3,3
16,81,18.49999995039269,480.6432272098947,35.3,3
16,82,-18.49999995026261,480.6432272098948,35.3,3
16,83,-55.49999866053775,480.64321174398003,35.3,3
16,84,-92.49999379914668,480.6431808122675,35.3,3
16,85,-129.49998298485644,480.64313441475025,35.3,3
16,86,-166.4999638364341,480.643072551299,35.3,3
16,87,-203.49993397301307,480.6429952219668,35.3,3
16,88,-240.49989101336047,480.6429024269171,35.3,3
16,89,-277.4998325762433,480.6427941660326,35.3,3
17,0,295.9997968096833,-512.6854553344306,35.3,3
17,1,258.99986387827465,-512.685579060876,35.3,3
17,2,221.99991427901912,-512.6856862906667,35.3,3
17,3,184.9999503929402,-512.68577702359,35.3,3
17,4,147.99997460117763,-512.6858512596444,35.3,3
17,5,110.99998928487423,-512.685908998851,35.3,3
17,6,73.99999682514147,-512.6859502410877,35.3,3
17,7,36.99999960314435,-512.6859749865168,35.3,3
17,8,6.278605413250854E-14,-512.6859832349169,35.3,3
17,9,-36.9999996031917,-512.6859749865167,35.3,3
17,10,-73.99999682515045,-512.6859502410877,35.3,3
17,11,-110.9999892848265,-512.685908998851,35.3,3
17,12,-147.99997460098695,-512.6858512596444,35.3,3
17,13,-184.9999503927652,-512.68577702359,35.3,3
17,14,-221.9999142791115,-512.6856862906668,35.3,3
17,15,-258.9998638782433,-512.6855790608762,35.3,3
17,16,-295.99979680966055,-512.6854553344306,35.3,3
17,17,314.49975628072343,-480.64267043937133,35.3,3
17,18,-314.4997562806119,-480.64267043937144,35.3,3
17,19,332.9997106919526,-448.5998672432932,35.3,3
17,20,-332.999710691947,-448.5998672432933,35.3,3
17,21,351.4996597456236,-416.5570480658744,35.3,3
17,22,-351.49965974559956,-416.55704806587454,35.3,3
17,23,369.9996031441132,-384.514215226999,35.3,3
17,24,-369.9996031440529,-384.5142152269993,35.3,3
17,25,388.4995405898158,-352.4713710465621,35.3,3
17,26,-388.4995405897903,-352.4713710465624,35.3,3
17,27,406.9994717850145,-320.4285178443598,35.3,3
17,28,-406.99947178492863,-320.42851784436,35.3,3
17,29,425.49939643221035,-288.3856579403733,35.3,3
17,30,-425.49939643213435,-288.38565794037373,35.3,3
17,31,443.9993142335906,-256.3427936543481,35.3,3
17,32,-443.99931423370754,-256.34279365434844,35.3,3
17,33,462.499224891726,-224.2999273062851,35.3,3
17,34,-462.49922489176504,-224.2999273062852,35.3,3
17,35,480.9991281087694,-192.25706121594348,35.3,3
17,36,-480.9991281087902,-192.25706121594362,35.3,3
17,37,499.49902358728747,-160.21419770328654,35.3,3
17,38,-499.4990235872664,-160.21419770328646,35.3,3
17,39,517.9989110294824,-128.17133908812272,35.3,3
17,40,-517.9989110293103,-128.1713390881225,35.3,3
17,41,536.4987901378254,-96.12848769035416,35.3,3
17,42,-536.4987901377717,-96.12848769035455,35.3,3
17,43,554.9986606146424,-64.08564582983432,35.3,3
17,44,-554.9986606145843,-64.08564582983435,35.3,3
17,45,573.4985221622753,-32.04281582642506,35.3,3
17,46,-573.4985221622313,-32.04281582642469,35.3,3
17,47,591.9983744833004,1.2666274113782417E-11,35.3,3
17,48,-591.9983744831961,1.2521276529967787E-11,35.3,3
17,49,573.4985221622753,32.04281582645052,35.3,3
17,50,-573.4985221622313,32.042815826450244,35.3,3
17,51,554.9986606146424,64.08564582985977,35.3,3
17,52,-554.9986606145843,64.08564582985989,35.3,3
17,53,536.4987901378253,96.1284876903795,35.3,3
17,54,-536.4987901377717,96.12848769037913,35.3,3
17,55,517.9989110294824,128.17133908814796,35.3,3
17,56,-517.9989110293103,128.17133908814762,35.3,3
17,57,499.49902358728735,160.21419770331198,35.3,3
17,58,-499.4990235872664,160.21419770331153,35.3,3
17,59,480.99912810876936,192.2570612159689,35.3,3
17,60,-480.9991281087902,192.25706121596872,35.3,3
17,61,462.4992248917259,224.29992730631048,35.3,3
17,62,-462.49922489176504,224.29992730631062,35.3,3
17,63,443.9993142335906,256.3427936543734,35.3,3
17,64,-443.99931423370754,256.34279365437345,35.3,3
17,65,425.4993964322101,288.3856579403988,35.3,3
17,66,-425.49939643213435,288.38565794039846,35.3,3
17,67,406.9994717850147,320.4285178443848,35.3,3
17,68,-406.99947178492863,320.4285178443847,35.3,3
17,69,388.4995405898156,352.4713710465876,35.3,3
17,70,-388.4995405897903,352.47137104658754,35.3,3
17,71,369.9996031441131,384.5142152270244,35.3,3
17,72,-369.9996031440529,384.51421522702435,35.3,3
17,73,351.4996597456236,416.55704806589966,35.3,3
17,74,-351.49965974559956,416.55704806589966,35.3,3
17,75,332.9997106919524,448.59986724331856,35.3,3
17,76,-332.999710691947,448.5998672433185,35.3,3
17,77,314.4997562807233,480.6426704393966,35.3,3
17,78,-314.4997562806119,480.642670439397,35.3,3
17,79,295.99979680968306,512.6854553344559,35.3,3
17,80,258.9998638782746,512.6855790609012,35.3,3
17,81,221.99991427901912,512.685686290692,35.3,3
17,82,184.99995039294,512.6857770236153,35.3,3
17,83,147.99997460117754,512.6858512596698,35.3,3
17,84,110.99998928487412,512.6859089988761,35.3,3
17,85,73.99999682514154,512.6859502411129,35.3,3
17,86,36.99999960314427,512.685974986542,35.3,3
17,87,0.0,512.6859832349169,35.3,3
17,88,-36.9999996031917,512.6859749865419,35.3,3
17,89,-73.99999682515045,512.6859502411129,35.3,3
17,90,-110.9999892848265,512.6859089988761,35.3,3
17,91,-147.99997460098695,512.6858512596697,35.3,3
17,92,-184.9999503927652,512.6857770236153,35.3,3
17,93,-221.9999142791115,512.6856862906918,35.3,3
17,94,-258.9998638782433,512.685579060901,35.3,3
17,95,-295.99979680966055,512.6854553344556,35.3,3
18,0,314.4997562807528,-544.7280793850531,35.3,3
18,1,277.49983257630265,-544.7282196083526,35.3,3
18,2,240.49989101333054,-544.7283423037572,35.3,3
18,3,203.49993397301597,-544.7284474713581,35.3,3
18,4,166.49996383644833,-544.7285351110455,35.3,3
18,5,129.49998298477485,-544.7286052228516,35.3,3
18,6,92.49999379911795,-544.7286578067304,35.3,3
18,7,55.49999866060674,-544.7286928626128,35.3,3
18,8,18.499999950392567,-544.7287103905848,35.3,3
18,9,-18.49999995026261,-544.7287103905848,35.3,3
18,10,-55.49999866072095,-544.7286928626128,35.3,3
18,11,-92.49999379914668,-544.7286578067306,35.3,3
18,12,-129.49998298485644,-544.7286052228516,35.3,3
18,13,-166.4999638364341,-544.7285351110455,35.3,3
18,14,-203.49993397301307,-544.7284474713581,35.3,3
18,15,-240.49989101336047,-544.7283423037574,35.3,3
18,16,-277.4998325762433,-544.7282196083524,35.3,3
18,17,-314.4997562806119,-544.728079385053,35.3,3
18,18,332.9997106919809,-512.6853151110851,35.3,3
18,19,-332.999710691947,-512.6853151110851,35.3,3
18,20,351.4996597456254,-480.6425312471025,35.3,3
18,21,-351.49965974559956,-480.6425312471026,35.3,3
18,22,369.9996031441279,-448.5997301130705,35.3,3
18,23,-369.9996031440529,-448.5997301130706,35.3,3
18,24,388.49954058979944,-416.556914028774,35.3,3
18,25,-388.4995405897903,-416.5569140287741,35.3,3
18,26,406.9994717850442,-384.5140853141165,35.3,3
18,27,-406.99947178492863,-384.5140853141165,35.3,3
18,28,425.4993964322087,-352.4712462889402,35.3,3
18,29,-425.49939643213435,-352.4712462889404,35.3,3
18,30,443.99931423361426,-320.42839927307926,35.3,3
18,31,-443.99931423370754,-320.42839927307915,35.3,3
18,32,462.4992248917034,-288.38554658646217,35.3,3
18,33,-462.49922489176504,-288.38554658646257,35.3,3
18,34,480.9991281087963,-256.34269054892536,35.3,3
18,35,-480.9991281087902,-256.3426905489257,35.3,3
18,36,499.4990235872595,-224.29983348034173,35.3,3
18,37,-499.4990235872664,-224.29983348034185,35.3,3
18,38,517.9989110295127,-192.25697770060356,35.3,3
18,39,-517.9989110294935,-192.25697770060376,35.3,3
18,40,536.4987901378344,-160.2141255295448,35.3,3
18,41,-536.4987901377717,-160.21412552954504,35.3,3
18,42,554.9986606146433,-128.17127928705415,35.3,3
18,43,-554.9986606145843,-128.17127928705418,35.3,3
18,44,573.4985221623368,-96.12844129300018,35.3,3
18,45,-573.4985221622313,-96.12844129300042,35.3,3
18,46,591.9983744832272,-64.08561386723167,35.3,3
18,47,-591.9983744831961,-64.08561386723156,35.3,3
18,48,610.4982172797709,-32.042799329613906,35.3,3
18,49,-610.4982172797787,-32.04279932961379,35.3,3
18,50,628.9980502542002,1.2668532974984654E-11,35.3,3
18,51,-628.9980502542792,1.2514473123975904E-11,35.3,3
18,52,610.4982172797709,32.042799329638974,35.3,3
18,53,-610.4982172797787,32.042799329638825,35.3,3
18,54,591.9983744832272,64.08561386725714,35.3,3
18,55,-591.9983744831961,64.08561386725714,35.3,3
18,56,573.4985221623368,96.12844129302576,35.3,3
18,57,-573.4985221622313,96.12844129302599,35.3,3
18,58,554.9986606146431,128.17127928707976,35.3,3
18,59,-554.9986606145843,128.17127928707927,35.3,3
18,60,536.4987901378341,160.21412552957025,35.3,3
18,61,-536.4987901377717,160.21412552957008,35.3,3
18,62,517.9989110295126,192.25697770062914,35.3,3
18,63,-517.9989110294935,192.25697770062885,35.3,3
18,64,499.49902358725956,224.29983348036683,35.3,3
18,65,-499.4990235872664,224.29983348036646,35.3,3
18,66,480.9991281087963,256.3426905489506,35.3,3
18,67,-480.9991281087902,256.3426905489503,35.3,3
18,68,462.4992248917032,288.38554658648775,35.3,3
18,69,-462.49922489176504,288.385546586488,35.3,3
18,70,443.99931423361426,320.4283992731045,35.3,3
18,71,-443.99931423370754,320.4283992731042,35.3,3
18,72,425.4993964322086,352.47124628896563,35.3,3
18,73,-425.49939643213435,352.4712462889654,35.3,3
18,74,406.999471785044,384.5140853141418,35.3,3
18,75,-406.99947178492863,384.5140853141416,35.3,3
18,76,388.4995405897994,416.5569140287992,35.3,3
18,77,-388.4995405897903,416.5569140287991,35.3,3
18,78,369.99960314412766,448.59973011309586,35.3,3
18,79,-369.9996031440529,448.599730113096,35.3,3
18,80,351.4996597456254,480.6425312471278,35.3,3
18,81,-351.49965974559956,480.6425312471278,35.3,3
18,82,332.9997106919807,512.6853151111104,35.3,3
18,83,-332.999710691947,512.6853151111102,35.3,3
18,84,314.4997562807526,544.7280793850784,35.3,3
18,85,277.49983257630254,544.7282196083778,35.3,3
18,86,240.49989101333034,544.7283423037824,35.3,3
18,87,203.49993397301603,544.7284474713832,35.3,3
18,88,166.49996383644836,544.7285351110709,35.3,3
18,89,129.49998298477485,544.7286052228769,35.3,3
18,90,92.49999379911786,544.7286578067558,35.3,3
18,91,55.499998660606586,544.728692862638,35.3,3
18,92,18.499999950392596,544.7287103906099,35.3,3
18,93,-18.499999950445808,544.7287103906098,35.3,3
18,94,-55.49999866072095,544.728692862638,35.3,3
18,95,-92.49999379914668,544.7286578067558,35.3,3
18,96,-129.49998298485644,544.7286052228768,35.3,3
18,97,-166.4999638364341,544.7285351110709,35.3,3
18,98,-203.49993397301307,544.7284474713829,35.3,3
18,99,-240.49989101336047,544.7283423037821,35.3,3
18,100,-277.4998325762433,544.7282196083776,35.3,3
18,101,-314.4997562806119,544.7280793850781,35.3,3
19,0,332.99971069196914,-576.7706639983139,35.3,3
19,1,295.99979680964594,-576.7708217492657,35.3,3
19,2,258.99986387829205,-576.7709609414001,35.3,3
19,3,221.99991427902185,-576.7710815746848,35.3,3
19,4,184.9999503929407,-576.7711836490505,35.3,3
19,5,147.99997460118078,-576.7712671644842,35.3,3
19,6,110.99998928487611,-576.7713321209853,35.3,3
19,7,73.99999682514742,-576.7713785184617,35.3,3
19,8,36.99999960313984,-576.7714063569042,35.3,3
19,9,7.063431089907898E-14,-576.7714156364832,35.3,3
19,10,-36.9999996030085,-576.7714063569042,35.3,3
19,11,-73.99999682515045,-576.7713785184617,35.3,3
19,12,-110.9999892848265,-576.7713321209853,35.3,3
19,13,-147.99997460098695,-576.7712671644842,35.3,3
19,14,-184.9999503927652,-576.7711836490506,35.3,3
19,15,-221.9999142791115,-576.7710815746849,35.3,3
19,16,-258.9998638782433,-576.7709609414003,35.3,3
19,17,-295.99979680966055,-576.7708217492657,35.3,3
19,18,-332.999710691947,-576.7706639983137,35.3,3
19,19,351.49965974562474,-544.7279216340063,35.3,3
19,20,-351.49965974559956,-544.7279216340065,35.3,3
19,21,369.9996031441128,-512.6851583909934,35.3,3
19,22,-369.9996031440529,-512.6851583909934,35.3,3
19,23,388.4995405898037,-480.642376589121,35.3,3
19,24,-388.4995405897903,-480.6423765891211,35.3,3
19,25,406.99947178503857,-448.59957854820715,35.3,3
19,26,-406.99947178492863,-448.59957854820726,35.3,3
19,27,425.49939643219204,-416.5567665881198,35.3,3
19,28,-425.49939643213435,-416.5567665881196,35.3,3
19,29,443.9993142336477,-384.5139430287321,35.3,3
19,30,-443.99931423370754,-384.51394302873217,35.3,3
19,31,462.4992248917151,-352.4711101898576,35.3,3
19,32,-462.49922489176504,-352.47111018985777,35.3,3
19,33,480.99912810875986,-320.42827039137114,35.3,3
19,34,-480.9991281087902,-320.4282703913713,35.3,3
19,35,499.4990235872813,-288.3854259532263,35.3,3
19,36,-499.4990235872664,-288.38542595322673,35.3,3
19,37,517.9989110294501,-256.3425791951687,35.3,3
19,38,-517.9989110293103,-256.34257919516887,35.3,3
19,39,536.4987901378391,-224.29973243717646,35.3,3
19,40,-536.4987901377717,-224.2997324371768,35.3,3
19,41,554.9986606146771,-192.25688799904478,35.3,3
19,42,-554.9986606147675,-192.2568879990444,35.3,3
19,43,573.4985221623252,-160.21404820064586,35.3,3
19,44,-573.4985221622313,-160.21404820064612,35.3,3
19,45,591.9983744832251,-128.17121536186667,35.3,3
19,46,-591.9983744831961,-128.17121536186733,35.3,3
19,47,610.4982172797261,-96.12839180255901,35.3,3
19,48,-610.4982172795956,-96.12839180255887,35.3,3
19,49,628.9980502541835,-64.08557984257608,35.3,3
19,50,-628.998050254096,-64.08557984257568,35.3,3
19,51,647.4978731090084,-32.042781801771675,35.3,3
19,52,-647.4978731089976,-32.04278180177197,35.3,3
19,53,665.9976855465677,1.267079142608092E-11,35.3,3
19,54,-665.9976855466007,1.2507669322749558E-11,35.3,3
19,55,647.4978731090084,32.042781801797155,35.3,3
19,56,-647.4978731089976,32.042781801797574,35.3,3
19,57,628.9980502541835,64.0855798426013,35.3,3
19,58,-628.998050254096,64.08557984260072,35.3,3
19,59,610.4982172797261,96.12839180258435,35.3,3
19,60,-610.4982172795956,96.1283918025839,35.3,3
19,61,591.9983744832251,128.171215361892,35.3,3
19,62,-591.9983744831961,128.17121536189185,35.3,3
19,63,573.4985221623252,160.2140482006711,35.3,3
19,64,-573.4985221622313,160.2140482006712,35.3,3
19,65,554.9986606146771,192.25688799907,35.3,3
19,66,-554.9986606147675,192.25688799907,35.3,3
19,67,536.4987901378391,224.2997324372017,35.3,3
19,68,-536.4987901377717,224.29973243720136,35.3,3
19,69,517.9989110294501,256.3425791951939,35.3,3
19,70,-517.9989110293103,256.3425791951939,35.3,3
19,71,499.4990235872813,288.3854259532516,35.3,3
19,72,-499.4990235872664,288.38542595325174,35.3,3
19,73,480.99912810875963,320.4282703913967,35.3,3
19,74,-480.9991281087902,320.4282703913967,35.3,3
19,75,462.4992248917151,352.47111018988284,35.3,3
19,76,-462.49922489176504,352.4711101898828,35.3,3
19,77,443.99931423364757,384.51394302875747,35.3,3
19,78,-443.99931423370754,384.51394302875724,35.3,3
19,79,425.4993964321918,416.5567665881452,35.3,3
19,80,-425.49939643213435,416.5567665881456,35.3,3
19,81,406.9994717850383,448.5995785482327,35.3,3
19,82,-406.99947178492863,448.59957854823244,35.3,3
19,83,388.49954058980336,480.64237658914647,35.3,3
19,84,-388.4995405897903,480.6423765891463,35.3,3
19,85,369.9996031441128,512.6851583910186,35.3,3
19,86,-369.9996031440529,512.6851583910187,35.3,3
19,87,351.4996597456246,544.7279216340315,35.3,3
19,88,-351.49965974559956,544.7279216340311,35.3,3
19,89,332.9997106919688,576.7706639983392,35.3,3
19,90,295.9997968096459,576.7708217492909,35.3,3
19,91,258.999863878292,576.7709609414254,35.3,3
19,92,221.99991427902148,576.7710815747101,35.3,3
19,93,184.9999503929405,576.771183649076,35.3,3
19,94,147.99997460118033,576.7712671645096,35.3,3
19,95,110.99998928487653,576.7713321210103,35.3,3
19,96,73.99999682514746,576.7713785184869,35.3,3
19,97,36.99999960313966,576.7714063569296,35.3,3
19,98,0.0,576.7714156364832,35.3,3
19,99,-36.9999996030085,576.7714063569296,35.3,3
19,100,-73.99999682515045,576.7713785184869,35.3,3
19,101,-110.9999892848265,576.7713321210103,35.3,3
19,102,-147.99997460098695,576.7712671645096,35.3,3
19,103,-184.9999503927652,576.771183649076,35.3,3
19,104,-221.9999142791115,576.7710815747101,35.3,3
19,105,-258.9998638782433,576.7709609414253,35.3,3
19,106,-295.99979680966055,576.7708217492913,35.3,3
19,107,-332.999710691947,576.7706639983388,35.3,3
20,0,351.49965974562264,-608.813206854336,35.3,3
20,1,314.4997562807414,-608.813383164004,35.3,3
20,2,277.4998325762956,-608.8135398838978,35.3,3
20,3,240.4998910133287,-608.8136770138283,35.3,3
20,4,203.49993397302123,-608.8137945539032,35.3,3
20,5,166.499963836439,-608.8138925039219,35.3,3
